frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
11,-0.0548576,-0.6261806999999999,-0.29206157,-0.028764132,-0.21329294,-0.026551126,-0.11877085,0.24342477,0.044171557,0.10659786,0.27982876,-0.0860282,0.27044609999999997,-0.13730037,0.041214276,0.12067239,-0.2587369,-0.3940249,-0.1630853,0.12129233,0.21405612,-0.22685875,0.3858659,0.13154191,-0.12372768,0.6659584,0.16190566,0.11753945,0.70530534,-0.027164066,0.10271159,0.48073393,-0.22335500000000003,0.14113158,0.20924817,-0.2878522,0.021551274,0.7464395,0.10589785,0.08313434,0.93473285,0.21418622,0.12181239,0.79174614,0.2633583,0.1422183,0.8453493000000001,0.23644322,0.08413255,0.8430448,0.27060062,0.12900102,0.8764049999999999,0.13924605,-0.0008850321,0.87104267,0.21446933,-0.006086494773626328,0.2616267800331116,-0.02092832326889038
12,-0.2223499,-0.45031109999999996,-0.22636594,-0.13736889,-0.14054441,0.08917712,-0.12524289,0.29309207,0.025850935,0.10628318,0.31169695,-0.07011159,0.29728699999999997,-0.06427564,-0.021996747999999997,0.22722985,-0.105042115,-0.46389794,-0.039758284,0.31418820000000003,0.30431697,-0.17363495,0.45619529999999997,0.12387898,-0.09244946,0.72195363,0.19538924,0.15563123,0.7656858,0.011017657,0.059701208,0.61260676,-0.20747791,0.13456842,0.37941352,-0.113843545,0.061375454,0.80285907,0.15085833,0.11553539,0.99745864,0.26977816,0.111316204,0.8559382,0.34163564,0.14769791,0.9047021999999999,0.32032973,0.08047728,0.91256064,0.32733652,0.18266429999999997,0.9242942,0.22014855,0.026924025,0.9424732,0.23782279,-0.009479854255914688,0.3023945093154907,-0.022130325436592102
13,-0.28314993,-0.5158534,-0.35769984,-0.15005259,-0.19387998,-0.028252227,-0.12074432,0.25486323,0.035379164,0.111218676,0.27780262,-0.07113902,0.29664823,-0.11755133,-0.01470399,0.19091345,-0.24319166,-0.45887914,-0.17622384,0.14058873,0.21119575,-0.21789965,0.39449003,0.105489366,-0.11399798,0.662907,0.16837387,0.13959073,0.70012397,0.011234191000000001,0.10610999,0.49228305,-0.19073823,0.14995186,0.22284776,-0.21605370000000002,0.034770153,0.7419182,0.13401832,0.06968205,0.93519825,0.24194735,0.09490475,0.7974173999999999,0.31062618,0.12113885,0.8497302,0.2871408,0.056050308,0.8483200000000001,0.30349929999999997,0.13544346,0.87288666,0.18763177,-0.009857364,0.86946476,0.22443426,-0.004762820899486543,0.2663329243659973,-0.017879929393529892
14,-0.30285937,-0.5708554,-0.31925574,-0.15231967,-0.19762482,-0.039740965,-0.10737938,0.2510658,0.054416254000000004,0.10105313,0.26916975,-0.09347495,0.2691827,-0.13305025,0.013029137,0.15190662,-0.5213774999999999,-0.2569636,-0.033013142999999995,0.23131703,0.35744008,-0.19076295,0.3733606,0.17948449,-0.088530585,0.6537861,0.17454271,0.11856971,0.69718766,-0.038257717999999996,0.06287573,0.4782197,-0.23073265,0.15249774,0.21951239999999997,-0.26273575,0.043896407,0.73731256,0.10346570599999999,0.10997219999999999,0.93082666,0.19483133,0.16404328,0.79410076,0.24520004,0.17712334,0.8468610000000001,0.21309295,0.12509525,0.8437906999999999,0.25569358,0.14774789,0.8706249,0.11789791,0.03166825,0.8640684999999999,0.21191901,-0.0031631216406822205,0.260117769241333,-0.019529346376657486
15,-0.30601522,-0.48571986,-0.28622398,-0.19744489,-0.16502663,0.044317532,-0.12454497,0.27502015,0.019320752,0.114898525,0.2807598,-0.06672747400000001,0.27462497,-0.10508822,0.060261805,0.24231416,-0.35615054,-0.33846912,-0.0750073,0.41096684,0.26746,-0.23775241,0.43154347,0.056123827,-0.118449256,0.6890291000000001,0.13680553,0.14478312,0.7193010999999999,-0.0171083,0.11332672,0.51469666,-0.22377095,0.20270136,0.35048112,-0.034763277,0.036969364,0.76628697,0.104034685,0.088705264,0.95827127,0.21671483,0.12841232,0.8169026999999999,0.27123332,0.14881665,0.87084466,0.24403200000000003,0.089065626,0.8678877,0.27549952,0.14028399,0.8992474,0.14495319,0.0050342306,0.89305186,0.2143484,-0.004823222756385803,0.2778899669647217,-0.023703360930085186
16,-0.23076162,-0.43994436,-0.28502086,-0.16073267,-0.14521694,0.051585328,-0.12231246,0.29534888,0.028590046,0.10870840400000001,0.30448964,-0.06994014,0.25579402,-0.092662685,0.010192491,0.21527179,-0.20832846,-0.42426535,-0.022414702999999998,0.440375,0.29762849999999996,-0.21017212,0.47619408,0.11749332,-0.083519176,0.729855,0.17931561,0.15671554,0.7612109,-0.017653707,0.08046123,0.58363456,-0.2317757,0.18620516,0.3924891,-0.08917971,0.069905624,0.8072132,0.12529536,0.13688052,0.99872506,0.24802373,0.16565682,0.8516929,0.29942906,0.19021669,0.9060396000000001,0.27406052,0.12850198,0.9056376,0.30260983,0.18937515,0.9386483,0.17284377,0.04720319,0.9384811,0.23794761,-0.006802026182413101,0.2999192476272583,-0.020675048232078552
17,-0.6206039000000001,-0.2048272,-0.33100745,-0.27157408,-0.07652113599999999,-0.081020705,-0.102105685,0.27004284,0.057682976,0.09107301400000001,0.30017078,-0.08277246,0.33279946,0.00963127,-0.023617862000000003,0.44829923,-0.35865757,-0.24771371,-0.14826494,0.5357725,0.27730376,-0.27537596,0.5695806999999999,0.06356203,-0.09369525,0.7536108,0.13410416,0.1685626,0.739168,0.016477462,0.23540953,0.4900215,0.050202794,0.12687528,0.574385,0.26419723,0.05459143,0.788478,0.10888811,0.11572892,0.9154758,0.2781665,0.14168464,0.7614611,0.2661317,0.16687918,0.8184441,0.2665017,0.10544874,0.80852914,0.29037544,0.1676931,0.8885605999999999,0.18966638,0.027836572,0.8662112,0.2445255,-0.005516335368156433,0.2851068079471588,-0.012544743716716766
18,-0.64306134,-0.19030778,-0.28902838,-0.2684788,-0.08956935,-0.060153822999999995,-0.09117598,0.26315665,0.06949211,0.08160778,0.29694295,-0.09597485,0.32953584,0.0030283597,-0.056225576,0.45298296,-0.38811,-0.23908532,-0.123029746,0.52296555,0.3253751,-0.26019627,0.54895043,0.11589748,-0.07343504599999999,0.7358365,0.1621277,0.16435236,0.7350644000000001,0.0065850653,0.25426668,0.49172327,0.025302723,0.19678593,0.6080263000000001,0.24457353,0.06523945,0.7746568,0.116114736,0.13690038,0.89502287,0.28141814,0.16499375,0.7422003,0.26381305,0.18924820000000003,0.79952943,0.2642259,0.1296733,0.7878434,0.29153436,0.18398088,0.87134075,0.18944237,0.049091592,0.8447913,0.25239462,-0.004784099757671356,0.28004980087280273,-0.013241369277238846
19,-0.52915776,-0.15934053,-0.37118506,-0.21486987,-0.14411336,-0.05051208,-0.11108224,0.26671273,0.046464972,0.097632095,0.28274384,-0.07950587,0.30890456,-0.038782556,0.013972361,0.47566056,-0.44915408,-0.08666328,-0.21370523,0.50706697,0.18760864,-0.26091266,0.60082096,-0.044978185999999996,-0.074455515,0.7601859000000001,0.06292237,0.19881162,0.69591844,0.03495207,0.15385513,0.45563555,0.13049589,-0.09455952,0.5030894,0.19826949,0.07579839999999999,0.77055,0.073115304,0.10687508400000001,0.92180765,0.21834214,0.10527474,0.76907027,0.24963343,0.13968946,0.820793,0.24676704,0.07332547,0.8242278000000001,0.24973297,0.17655243,0.8665049000000001,0.16153353,0.026921299999999995,0.8747725000000001,0.16937836,-0.006725072860717773,0.27472829818725586,-0.01652044802904129
20,-0.5140736,-0.1648755,-0.38841945,-0.21895630000000002,-0.14362782,-0.04995199,-0.115894265,0.26899296,0.037810378,0.10182027,0.2821506,-0.07381983,0.31158492,-0.034683473,0.030685555,0.4738772,-0.44690752,-0.07237342,-0.25288364,0.51745754,0.16409722,-0.25736588,0.6110749,-0.07387368400000001,-0.07511079,0.7622545999999999,0.053691465,0.19956139,0.69220364,0.057061724,0.13513544,0.45691276,0.15195209,-0.115117975,0.5163142,0.20361915,0.07372817,0.76963484,0.08128846,0.08830562,0.9217584999999999,0.22831008,0.08774589,0.76905555,0.26038426,0.12095636,0.82150704,0.2600537,0.054555148,0.82342005,0.2573945,0.16383056,0.8676258,0.17791732,0.01355581,0.8724969000000001,0.17304997,-0.0070369988679885856,0.2755717635154724,-0.018004726618528366
21,-0.49475998,-0.10984273,-0.19345549,-0.1284915,-0.193104,0.033218693,-0.085501276,0.2541209,0.07871243,0.07275148,0.28192756,-0.114468455,0.2896161,-0.060860343,-0.03378728,0.45106040000000003,-0.48272848,-0.10301644,0.24439512,0.33096758,0.28166074,-0.008124805,0.41519773,0.30841820000000003,0.01335457,0.6757229,0.19430792,0.10708126400000001,0.72990465,-0.07612751,-0.029966367,0.63443696,-0.3051986,-0.06660627,0.40261823,-0.43063644,0.09469639,0.7490618,0.07766705,0.17137697,0.93683493,0.1390233,0.25895274,0.810688,0.16946901,0.25317973,0.8633559999999999,0.13428763,0.21926565,0.85524046,0.1918049,0.19064859,0.8779693000000001,0.053440914000000006,0.114486225,0.8607867,0.18242120000000003,-0.006374899297952652,0.26802420616149897,-0.017878010869026184
22,-0.49450502,-0.11010382,-0.19352745,-0.12828554,-0.19313946,0.033253063,-0.08554125,0.25413412,0.07868029,0.07278018,0.28190225,-0.114431925,0.28956902,-0.060926892,-0.033804096,0.45108768,-0.48276088,-0.10290062400000001,0.24434333,0.33108485,0.28149283,-0.00810897,0.41548404,0.30834562,0.013303039,0.6758991,0.19406301,0.10713101,0.72980076,-0.07637196,-0.02984401,0.6340914000000001,-0.30537683,-0.06672183,0.40232146,-0.43083602,0.09468862,0.7490971,0.077413686,0.17143106,0.9368398000000001,0.13881895,0.25878270000000003,0.81061006,0.16952626,0.25316176,0.86327076,0.13431616,0.21908654,0.85521156,0.19174281,0.19085833,0.8779287,0.053296252999999995,0.11434935,0.86087286,0.1820818,-0.006380535662174225,0.2680181860923767,-0.01787581667304039
23,-0.49224627,-0.11137643,-0.19387203,-0.12646544,-0.19323966,0.033311877000000004,-0.08549238,0.2542457,0.078709766,0.07268105,0.2820397,-0.11439478,0.28868487,-0.061284612999999995,-0.034574102999999995,0.44993305,-0.48274797,-0.10394766,0.24244985,0.3284933,0.28037223,-0.00821718,0.41721684,0.30924007,0.014245352,0.6768702,0.19413656,0.10704010000000001,0.7304706999999999,-0.07623498,-0.031884882999999996,0.63595563,-0.30411682,-0.06973219,0.40425524,-0.429004,0.095221065,0.74962074,0.07734808,0.17102934,0.9374357,0.13824873,0.25866842,0.8116818,0.17031556,0.2531423,0.8641747,0.13483067,0.21855122,0.85621035,0.19195682,0.19153601,0.87821424,0.05311715,0.113915205,0.86137414,0.18128793,-0.006405666470527649,0.2681427001953125,-0.017842505127191544
24,-0.44159988,-0.12283411,-0.31024229999999997,-0.117417015,-0.21279927,-0.004746462700000001,-0.094234705,0.25012280000000003,0.07126541,0.08688218,0.27996662,-0.10694943,0.23132889999999998,-0.12379582,-0.019620751999999998,0.33387762,-0.584604,-0.056685402999999995,0.089707606,0.20649044,0.29263914,-0.09807867,0.40861997,0.26973605,-0.029233826,0.6826555000000001,0.19256842,0.08677639,0.730225,-0.077575706,-0.028819652,0.558951,-0.28431728,-0.036210146,0.30987790000000004,-0.39965117,0.06604518,0.7603675999999999,0.0791423,0.1720269,0.94279647,0.15358269,0.23612499,0.8007579,0.16262649,0.23701093,0.85747445,0.13315809,0.20773706,0.8492278,0.19333003,0.17112860000000002,0.89145184,0.061980437,0.10525997,0.8738872,0.19593136,-0.0036762617528438572,0.2650446891784668,-0.017842013388872147
25,-0.4416433,-0.12273507,-0.31010017,-0.117483534,-0.21275529999999998,-0.004653716,-0.09424179,0.25014824,0.07124856,0.08689091,0.27994332,-0.106935635,0.23131652,-0.12378353,-0.019519943999999997,0.33395246,-0.5845536,-0.056300975,0.08983291,0.20661244,0.29245695,-0.09803662,0.4086616,0.26968026,-0.029298455,0.682687,0.19246535,0.08671133,0.73026496,-0.07765207,-0.028920553999999998,0.55908495,-0.28441668,-0.036421534,0.31005687,-0.39981067,0.06597918,0.76038885,0.07904144,0.17200162,0.94281024,0.15339826,0.23611817,0.8007771,0.16239406,0.23697083,0.8574904000000001,0.13291956,0.20775735,0.84924674,0.19312051,0.17101932,0.89145684,0.061807062,0.10527913,0.8738984000000001,0.19582091,-0.0036754384636878967,0.26504576206207275,-0.017843537032604218
26,-0.4040829,-0.07505055,-0.3861303,-0.116944596,-0.22060278,-0.052890293,-0.10478724,0.24560371,0.06150671,0.09773963,0.28620827,-0.098327644,0.2138569,-0.13608842,0.011666042,0.22374897,-0.60755134,-0.10367176,0.0783556,0.13666058,0.28883448,-0.09256528,0.3608544,0.25447112,-0.059082100000000005,0.6571393,0.22712238,0.083957024,0.7322357,-0.033434205,0.012605368999999998,0.5293689,-0.24129586,0.026937075,0.27718177,-0.36537352,0.041948337,0.75821954,0.12708808,0.11706572,0.95725214,0.21190117,0.19684449,0.82384384,0.23224671,0.19388375,0.88025796,0.20098546,0.15940502,0.8694586999999999,0.2584337,0.13186009,0.9042915000000001,0.12173443,0.05418264,0.8811399,0.2492712,-0.003523804247379303,0.2659059762954712,-0.018410466611385345
27,-0.40410134,-0.07503507,-0.38609445,-0.11694644400000001,-0.2206109,-0.052874505999999995,-0.10478295,0.2456015,0.061511822,0.09773511,0.28620908,-0.09833608,0.2138752,-0.13607138,0.011706148999999999,0.22375043,-0.60754627,-0.10360446599999999,0.078390315,0.13662602,0.28881827,-0.092537545,0.36081988,0.25447047,-0.0590679,0.6571111,0.22715549,0.083953224,0.73224217,-0.033399414,0.012565122,0.5293966999999999,-0.24126813,0.026889,0.27720752,-0.3653451,0.041956972,0.7582039,0.12712815,0.11709180000000001,0.9572243,0.21195462,0.19685923,0.82380736,0.23228915,0.19390278,0.88022393,0.20103168,0.15942407,0.8694238999999999,0.2584801,0.13187948,0.90426874,0.12178372,0.05420255,0.88111496,0.24932089999999998,-0.0035239197313785553,0.2659052908420563,-0.01841212809085846
28,-0.40186566,-0.074186265,-0.3881849,-0.11706546,-0.22036299,-0.053344868,-0.10503917,0.24580601,0.06123668,0.09788203,0.28646588,-0.09806359,0.21420354,-0.13559285,0.012334983999999998,0.22387013,-0.60688347,-0.10342328,0.07795979,0.13660286,0.289545,-0.09279862,0.36088488,0.25486988,-0.059205197,0.6572179,0.22767723,0.084229104,0.7326434000000001,-0.032676745,0.012896204,0.5303485,-0.24111375,0.027420346,0.2783113,-0.36547422,0.04203041,0.75843817,0.12784356,0.11712583,0.95752937,0.21270204,0.19693346,0.82412446,0.23315145,0.19396216,0.8805370000000001,0.2018519,0.1594567,0.8697530000000001,0.25929898,0.1319634,0.9045289000000001,0.12253966,0.05419761,0.8814035,0.25009018,-0.003578569740056992,0.26613593101501465,-0.018413454294204712
29,-0.09178545,-0.2907388,-0.23398505,0.14237317,-0.10116336,0.066656105,-0.083691314,0.28068095,0.08502998,0.05542943,0.34290433,-0.11577608,0.18982448,-0.07187778,-0.13828842,-0.05768384,-0.28163958,-0.43006524,-0.2466324,0.23474596,0.14293814,-0.21335761,0.49421809999999994,0.19585155,-0.036048286,0.7145968,0.26972833,0.15437527,0.7782716,0.007602703000000001,0.15071377,0.55655813,-0.18113970000000001,0.32446040000000004,0.36560290000000006,-0.13330206,0.097857416,0.81567955,0.17800628,0.17900781,1.0244608,0.27414520000000003,0.2693783,0.89297163,0.27422565,0.25654978,0.95178646,0.24713646,0.23038454,0.9342094999999999,0.30767035,0.18324848,0.97859716,0.17382845,0.11962491,0.9384425,0.31461596,-0.014130942523479462,0.31179264187812805,-0.015373047441244125
30,-0.09175040599999999,-0.29121298,-0.23407368,0.14197817,-0.101268955,0.06668919,-0.083676375,0.28076744,0.08503553,0.055455807999999995,0.34289169999999997,-0.11576445,0.18944967,-0.071966775,-0.13851729,-0.057999300000000004,-0.2822725,-0.42997700000000005,-0.24658214,0.23476936,0.1429595,-0.2132325,0.4942083,0.19592828,-0.035936594,0.71462977,0.269731,0.15445721,0.7783199000000001,0.007587868,0.15082365,0.55659044,-0.18112329,0.3245763,0.3657103,-0.13312703,0.09794493,0.81573945,0.17799906,0.17905201,1.0245541,0.27414685,0.26942754,0.89306724,0.2742824,0.25660977,0.95188046,0.24718341,0.23041496,0.9343077,0.30770555,0.18334162,0.978683,0.17383048,0.11964966,0.93853825,0.31459406,-0.014110283926129341,0.3118295669555664,-0.015364456921815872
31,-0.13775966,-0.38000807,-0.16343702,0.12916382,-0.12939686,0.06932697,-0.07827533,0.26675478,0.08742710000000001,0.05726237,0.32003695,-0.12013169,0.20436500000000002,-0.090820946,-0.15017241,-0.08556798,-0.2784893,-0.42215383,-0.34658673,0.26867490000000005,0.081795655,-0.27009898,0.51279664,0.15115234,-0.068434745,0.7079124,0.22470966,0.14367801,0.75257176,-0.00887797,0.19018957,0.5393053000000001,-0.19648629999999997,0.3714032,0.39792305,-0.07645058,0.07235555,0.789227,0.14852542,0.15850997,0.9701953999999999,0.2723939,0.2241058,0.82637846,0.27275759999999993,0.22801569,0.8870952,0.25275794,0.18703353,0.8695877000000001,0.3032414,0.17790094,0.93365407,0.17309028,0.08268651,0.8938886,0.28785770000000005,-0.01050648093223572,0.29339587688446045,-0.016352292150259018
