frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,-0.14225802,-0.56753683,-0.19065759,-0.107773446,-0.17556253,0.009421723,-0.12332033,0.24127226,-0.0325787,0.11107776,0.27893490000000004,0.0048787035,0.1433058,-0.15370187,-0.000542452,0.20132588,-0.5278672,-0.23475373,-0.51925886,1.0639336000000001,0.004860435,-0.48178408,0.8184056,-0.08264119,-0.25361603,0.6832461,-0.086426556,-0.06534756,0.77939457,-0.019699763999999998,-0.07900137,1.0059030999999998,0.10798609,-0.30040503,1.1286546,0.16847391,-0.17142205,0.746946,-0.04082635,-0.27162522,0.9234021000000001,-0.016516427,-0.2604337,0.8342591999999999,0.11125122,-0.24186532,0.8859608,0.08303057,-0.29728088,0.8548939,0.06435476,-0.17380163,0.89374065,0.005595825600000001,-0.2988785,0.82604194,-0.03853616,-0.006121285259723663,0.2601035833358765,-0.013849997892975807
2,-0.12812677,-0.55943483,-0.2164013,-0.10589118,-0.17351547,-0.0044315583,-0.12357501,0.24530439999999998,-0.030765092,0.11070873,0.28049183,0.0046989536,0.14899483,-0.14960036,-0.02411327,0.20871255,-0.5218065,-0.25954160000000004,-0.5152137,1.0810541999999999,0.01406716,-0.47282463,0.83623224,-0.07506283400000001,-0.24697009,0.6962168000000001,-0.077412084,-0.05482039599999999,0.7870689999999999,-0.010841048,-0.06105384,1.0149774999999999,0.11572318,-0.2760126,1.1440718,0.18831895,-0.16197714,0.7583241,-0.031943664,-0.25415015,0.93992436,-0.014628908999999999,-0.24732426,0.85677207,0.11807594,-0.22619556,0.9061589,0.086911306,-0.28312309999999996,0.87671506,0.069711596,-0.15735485,0.9067896000000001,0.009234218,-0.286013,0.8424673,-0.032048367,-0.006433140486478806,0.2628981173038483,-0.013033069670200348
3,-0.13067903,-0.5554175,-0.20774543,-0.107840866,-0.17066489999999998,0.0059161019999999995,-0.124229684,0.24802178,-0.02611213,0.111562744,0.28356156,-0.0009842273,0.15397777,-0.14682533,-0.026630426000000002,0.20598215,-0.50291854,-0.2878321,-0.50089645,1.1009207,0.03191837,-0.46752056,0.85262525,-0.053288195,-0.24694432,0.70548576,-0.07360561,-0.047255408,0.79350305,-0.018378086000000002,-0.043028962000000004,1.0220788,0.10773341,-0.24618192,1.1661077,0.18914874,-0.15705776,0.7668309,-0.034124874,-0.24363415,0.9529529,-0.012830071,-0.22871017,0.8708809000000001,0.120197326,-0.20859635,0.91923124,0.08654381,-0.26767462,0.89143324,0.07434861,-0.14597204,0.9168905999999999,0.0034592748,-0.27997082,0.8558316999999999,-0.026861387999999996,-0.006333470344543457,0.265791654586792,-0.01354817859828472
4,-0.12532134,-0.57473046,-0.14347836,-0.10454741,-0.16929497,0.031284988,-0.124582,0.24758886,-0.027002353,0.11200149,0.28280538,-0.0029083556,0.15228084,-0.14938746,-0.021319108,0.20783615,-0.49643606,-0.29731733,-0.47115612,1.1199645,0.047869246,-0.45359683,0.86858404,-0.03595016,-0.24424213,0.7094946,-0.07459089,-0.04297879,0.79260325,-0.025655728,-0.031382855,1.0203239,0.10246438,-0.2286723,1.1777049,0.17577013,-0.15291667,0.76716876,-0.03779655,-0.23505765,0.95331323,-0.013302673999999999,-0.21998249,0.87028337,0.11920887,-0.19937912,0.9182945,0.08557574,-0.25907227,0.89168936,0.07386920599999999,-0.13782004,0.9152931000000001,0.0017173848999999998,-0.27343392,0.85679084,-0.027269788,-0.0062902532517909995,0.26519712805747986,-0.014955354854464531
5,-0.11555948,-0.5694229000000001,-0.15560746,-0.10240285,-0.16904217,0.03061035,-0.12502082,0.24858257,-0.02263184,0.111952975,0.28450543,-0.007760915,0.15977387,-0.14596549,-0.01827969,0.21841316,-0.4965394,-0.2884828,-0.4403318,1.1359493999999999,0.05544835,-0.44299316,0.8790726000000001,-0.012018983,-0.24315754,0.71322656,-0.06928441,-0.035171922,0.79503983,-0.03536955,-0.018705156,1.0281466000000001,0.08233695,-0.21877861,1.1793850000000001,0.16197771,-0.14649822,0.7720233,-0.041996322999999995,-0.22039543,0.9623497999999999,-0.028753415,-0.19986069,0.8909238000000002,0.10979522,-0.17970808,0.93492603,0.07048363,-0.24100460000000004,0.90983653,0.06500594,-0.12362388,0.9218284999999999,-0.016353937,-0.26310933,0.8664974,-0.031725153,-0.006533920764923096,0.26654398441314703,-0.015196377411484718
6,-0.11416781,-0.5687551,-0.16283776,-0.10219236,-0.16979986,0.027489147999999998,-0.12507346,0.24869797,-0.022435398999999998,0.111991614,0.28439382,-0.0076580573999999995,0.16019188,-0.14618216,-0.021255418999999998,0.21852283,-0.49618322,-0.2928708,-0.43993407,1.1361192,0.057527699999999994,-0.44311905,0.87894493,-0.009452327,-0.24286538,0.71352696,-0.06749837,-0.03462933,0.79522735,-0.033119325,-0.018214662,1.027793,0.08608626,-0.21823795,1.1791117,0.16638668,-0.14608425,0.7723288,-0.040061034,-0.21988937,0.96266556,-0.026900815,-0.20017117,0.8910716999999999,0.11170263,-0.17977397,0.9351374,0.07254268,-0.24105293,0.91004264,0.06667405,-0.123145945,0.9221431000000001,-0.014004951000000002,-0.26255175,0.86679363,-0.030248398,-0.006540924310684204,0.2665458917617798,-0.015046727843582632
7,-0.11351621,-0.5676535,-0.14568558,-0.10459054,-0.16777027,0.04197122,-0.12507604,0.24875334,-0.025383499,0.11191957,0.28258488,-0.006263479000000001,0.15910031,-0.14808623,-0.0096975975,0.22190370000000004,-0.49339777,-0.2861402,-0.4541522,1.1304365,0.059967056,-0.43983755,0.8761998,-0.015973842,-0.23604539999999996,0.71353203,-0.06868604,-0.026738435,0.7920238000000001,-0.02624501,-0.012442527,1.0211704,0.09910753,-0.21001066,1.1777176,0.17583251,-0.13856103,0.7708135,-0.03774979,-0.20951512,0.96067464,-0.025853675,-0.19396651,0.8888165000000001,0.11287266,-0.17203279,0.9325141,0.07431615,-0.23352836,0.9084439000000001,0.06713642,-0.114013985,0.9187445,-0.010903188999999999,-0.25360504,0.8656311,-0.030035835,-0.0065782368183135995,0.2656691074371338,-0.0158234890550375
8,-0.10039541,-0.5563491999999999,-0.19742084,-0.10181819,-0.16784734,0.01270197,-0.12556826,0.25383908,-0.023585599,0.11190528400000001,0.28542185,-0.0064085999999999995,0.15529753,-0.14503632,-0.010626271000000001,0.21885858,-0.5004523,-0.27221426,-0.44440904,1.1496283999999999,0.079896465,-0.42426014,0.89310306,0.010684106499999999,-0.23058568,0.7263274000000001,-0.06334332,-0.018174756,0.8024503000000001,-0.033980295,0.0001631407,1.0381062,0.07770844,-0.18725124,1.2032216,0.16475129,-0.13015413,0.78333396,-0.039409388,-0.19820942,0.97754514,-0.029971897999999997,-0.18031314,0.90827423,0.11040343,-0.15870751,0.9511045,0.070075065,-0.22066526,0.92723584,0.064636216,-0.10194409,0.9350166,-0.016439278,-0.24315195,0.8822299000000001,-0.03175226,-0.006831485778093338,0.26963046193122864,-0.014997099526226519
9,-0.10281891,-0.5531655,-0.19332616,-0.10712697,-0.16533805,0.01719264,-0.12578478,0.25639474,-0.024908666,0.11224323,0.28466743,-0.0054914583,0.15151452,-0.14623152,-0.011067757,0.21493705,-0.49265122,-0.28453815,-0.42283640000000006,1.1517098999999997,0.087166674,-0.41807052,0.89619184,0.012757911,-0.22271538,0.7314877,-0.064138584,-0.007865351,0.8045998000000001,-0.030985477999999997,0.013455721,1.0391940999999998,0.08350712,-0.17681924,1.2022066,0.16783069,-0.120775595,0.78718543,-0.03825461,-0.18719716,0.9830033000000001,-0.024406353,-0.16935432,0.9097825,0.11399715,-0.14745702,0.95342684,0.074693665,-0.20971064,0.93034214,0.06891723,-0.09118389,0.93911016,-0.01255222,-0.23322847,0.8880379,-0.028647006000000003,-0.0067707784473896035,0.2705310881137848,-0.015200061723589897
10,-0.09936785,-0.53542316,-0.23939303,-0.11269305,-0.16300781,-0.0043864097,-0.12606683,0.26068389999999997,-0.023647297,0.112438455,0.28608114,-0.0062723480000000005,0.1525571,-0.14322932,-0.023306102999999998,0.20330322,-0.49089462,-0.2965143,-0.39957708,1.1569395,0.11247342,-0.41140848,0.90273404,0.035983823,-0.21881753,0.7398435999999999,-0.05123672,-0.0029580258000000003,0.8119783,-0.02000571,0.019962737,1.0461835,0.09530039,-0.16656539,1.2115782,0.18315783,-0.11619106,0.79521316,-0.026000372999999997,-0.18587737,0.99160933,-0.007507653,-0.16220695,0.9168841,0.12957972,-0.14233473,0.96146065,0.09000916,-0.20438583,0.9372221,0.08589434,-0.08820799,0.9492360999999999,0.00062728114,-0.23040897,0.89548856,-0.011804983,-0.0068141892552375785,0.2733825147151947,-0.01495982240885496
