frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,-0.20562527,-0.45958358,-0.31447646,-0.18961585,-0.109314635,-0.05836184,-0.12002282,0.31003368,-0.055553637,0.10926843,0.28985918,0.02199288,0.11968754,-0.1305472,0.014655811000000001,0.18657072,-0.49553433,-0.21441588,-0.22768755,0.60357517,0.046357185,-0.18303417,0.58912003,-0.19836849,-0.09685895,0.8085779000000001,-0.08607469,0.10872479,0.8241947000000001,0.104276605,-0.09196,0.79156435,0.25600994,-0.11447384,0.95021987,0.06030116,0.017988965,0.86367035,0.013401083999999999,0.012880408000000001,1.0847491000000002,0.039688747,0.012337666,0.9904784,0.17000228,0.045615755,1.0305324,0.13162827,-0.021930952000000004,1.0288024,0.13043486,0.09167826,1.0100608,0.038234077000000005,-0.06461032,1.006501,0.029045362,-0.0053771957755088815,0.2999464273452759,-0.016780378296971318
2,-0.20667670000000002,-0.45775795,-0.3163434,-0.1893223,-0.1092243,-0.05812473,-0.12028554,0.31001097,-0.054897495,0.10950155,0.29031885,0.02119454,0.12067063,-0.13007747,0.01321089,0.18532668,-0.49354076,-0.21862808,-0.23167878,0.6088688,0.039533336,-0.18376955,0.5955477,-0.20456822,-0.09707878,0.8107504,-0.08450879,0.10705376,0.82494634,0.10602859,-0.09452267,0.78911877,0.25583872,-0.12522827,0.9445556,0.05825779,0.017000716000000003,0.8644528,0.015334522,0.012451801,1.0850511999999999,0.040811636,0.011315397,0.99167144,0.17190216,0.044796377000000005,1.0313458,0.13326913,-0.022771653,1.0298364,0.13196574,0.09104143,1.0100598,0.040077135,-0.065371044,1.0069027,0.030551322000000002,-0.005391996353864671,0.3001649081707001,-0.016851477324962616
3,-0.14987272,-0.5039524999999999,-0.24613945,-0.14663161,-0.124162406,-0.038963415,-0.12628777,0.30633134,-0.032719053,0.11257434,0.28996669999999997,0.002163693,0.10741733,-0.12981601,0.025200909,0.17368993,-0.5218944999999999,-0.15192279,-0.011126638999999999,0.82849115,0.12686773,-0.17762336,0.64698255,0.090431854,-0.09052246,0.82700616,-0.045558713,0.13786471,0.8229428,0.042231045999999994,-0.03847558,0.71989113,0.17709371,-0.07159673400000001,0.8886291999999999,-0.0058591630000000006,0.037528582000000005,0.86798733,-0.014409731,0.043085624,1.0892463,-0.00046033773,0.060680807,1.0010059,0.13225989999999999,0.08883989999999999,1.0378702,0.08726701,0.02180295,1.0384387,0.09669198,0.11869854,1.0117346,-0.012368154,-0.036042344,1.0133979,0.004459165,-0.006856717169284821,0.2981490194797516,-0.0152776800096035
4,-0.20132402,-0.46504256,-0.28447983,-0.18319178,-0.109246075,-0.040448986,-0.12361668,0.3105031,-0.04253385,0.112254895,0.29373974,0.008617458,0.12596017,-0.12534596,0.004556088,0.17762384,-0.4846643,-0.23381405,-0.19172576,0.68385094,0.10374507,-0.21461612,0.5896566999999999,-0.123932585,-0.11273047,0.8143971999999999,-0.055797555,0.114788026,0.8305415,0.09618047,-0.068432465,0.77216566,0.25753123,-0.11695811,0.9233528,0.06119957,0.014571318,0.8687094999999999,0.021888532000000002,0.0102074975,1.0890271999999999,0.049517877,0.040279567,0.99545836,0.17693049,0.06350193,1.0358969,0.13175320000000001,-0.0026456607,1.0329614,0.14567354,0.08816852,1.0157174,0.030416462999999998,-0.066684276,1.0091388000000001,0.056125678,-0.00568089261651039,0.3021214008331299,-0.016958195716142654
5,-0.1994369,-0.46328554,-0.29523945,-0.18519266,-0.109429054,-0.046958155999999994,-0.12274733,0.30998945,-0.046609424,0.11167623,0.29263532,0.012857152,0.12384113,-0.12694402,0.0069416519999999995,0.18005763,-0.48656359999999993,-0.23074293,-0.20215675,0.6979022,0.08395098,-0.22029206,0.5930198,-0.1390222,-0.1088991,0.8134796999999999,-0.062915996,0.11437334,0.82743055,0.097701535,-0.07267569,0.77082086,0.25610232,-0.100254655,0.92256963,0.056759525,0.016053177,0.86688876,0.019419735,0.010881078,1.0872973,0.045395315,0.030539043,0.99429476,0.17518394,0.05739669,1.0345050999999998,0.13191488,-0.009637922,1.0317744,0.14048470000000002,0.089982435,1.0137937,0.03290446,-0.066124886,1.0077385,0.04631251,-0.0055355504155159,0.3013123869895935,-0.01687613502144814
6,-0.20120944,-0.46182799999999996,-0.3003824,-0.18519989,-0.10925518,-0.049549807,-0.1226096,0.31056172,-0.047136378,0.11156548,0.29298282,0.013544114,0.12411012,-0.12689158,0.0056829372999999996,0.18118452,-0.48640853,-0.23253012,-0.20960985,0.6849592,0.075093016,-0.21132544,0.5954939,-0.15556002,-0.107738845,0.81499857,-0.06423549,0.11450559,0.82699287,0.10119204,-0.07151429,0.76837206,0.26067802,-0.10245256,0.9252699000000001,0.0654927,0.016202956,0.8678863000000001,0.021358756,0.012217132,1.0883232,0.04695992,0.027906757,0.9955652,0.17764246,0.056139667000000004,1.0354623,0.13488412,-0.011141973999999999,1.0332245,0.14176133,0.09117751,1.014168,0.036736146000000004,-0.06539895400000001,1.0091985,0.046206035,-0.005522061139345169,0.30177226662635803,-0.016796130686998367
7,-0.18682215,-0.46272466,-0.30654746,-0.18159659,-0.10978363,-0.060351922999999995,-0.1201981,0.30736947,-0.054968525,0.10846152,0.29084536,0.021219531,0.12496768,-0.12543797,0.03367882,0.19373131,-0.4901942,-0.18759634,-0.20814013,0.6414251,0.03610201,-0.1823754,0.5946388000000001,-0.20446092,-0.09553367,0.8085561,-0.089382306,0.10327971,0.82693315,0.09627662599999999,-0.09843762,0.79753304,0.24673757,-0.13697320000000002,0.9260308,0.03398937,0.017392166,0.8627151,0.0055220677,0.02223058,1.082785,0.016240485,0.01291306,0.99935603,0.1533155,0.049220953,1.0347538,0.11334113,-0.018171225,1.0359793,0.110054746,0.09720952,1.0050837,0.023580307000000002,-0.058165852000000004,1.0077258,0.009149868,-0.0058682896196842185,0.2991074323654175,-0.016874495893716812
8,-0.19638523,-0.46267757,-0.30001372,-0.18531242,-0.10966696,-0.04818514,-0.12230134,0.31075096,-0.049481858,0.111123465,0.29335436,0.015256105,0.12491703,-0.12698878,0.006942497,0.18436818,-0.4870573,-0.23130469,-0.20529401,0.706303,0.06058874,-0.21123095,0.60060996,-0.16322055,-0.103734285,0.8184949,-0.07265256,0.114511445,0.82799554,0.09756482,-0.067941785,0.7536994,0.25554708,-0.114794336,0.911748,0.0641063,0.017453881,0.8699028,0.0155141875,0.013678353999999998,1.0900181999999998,0.040308334,0.022352297,0.9976285,0.172066,0.052895933,1.0371814,0.13053772,-0.014682005,1.0353992,0.13407275,0.092678085,1.0152588,0.0341773,-0.064382784,1.0112065000000001,0.036033466,-0.005588937550783157,0.30205267667770386,-0.01711287721991539
9,-0.19464523,-0.46190426,-0.30201045,-0.18540342,-0.109622225,-0.04900204,-0.12185441,0.31070775,-0.05106032,0.11066962,0.29337716,0.016921716,0.124026045,-0.12714598,0.007069879,0.18475266,-0.48696655,-0.23129663,-0.21118903,0.69291174,0.052630725999999996,-0.20619157,0.6007916999999999,-0.17729665,-0.10312363,0.81781846,-0.07717782,0.11299613,0.8280658000000001,0.098261885,-0.06974694,0.75710684,0.2582546,-0.111761235,0.91397303,0.06484108,0.016452556,0.86986154,0.01409986,0.012362488,1.0902726999999999,0.03841423,0.016308306,0.99806345,0.17054686,0.04831475,1.0375486999999999,0.13008359,-0.01933289,1.0358241,0.13119954,0.09146612,1.0153984,0.035241764,-0.065521576,1.0115663000000001,0.0315397,-0.00559239462018013,0.3020424544811249,-0.01706930249929428
10,-0.18305223,-0.46688035,-0.30050027,-0.18456471,-0.11007546,-0.056095436,-0.11931668,0.30860686,-0.058578394000000006,0.10807814,0.29005852,0.023662718,0.118978515,-0.1283455,0.030612353,0.19031034,-0.49427748,-0.19254829,-0.19271776,0.7054758000000001,0.036361713,-0.1997444,0.5921156,-0.18235895,-0.09532195,0.80961907,-0.08942011,0.10470083,0.8244667,0.09759669,-0.09214373,0.76285416,0.24345383,-0.1064271,0.9164040999999999,0.04552436,0.016610937,0.863176,0.00620299,0.009816077,1.0825533,0.017407823,-4.9157067999999996e-05,0.9987314,0.15427671,0.03586197,1.0360949000000002,0.11555253,-0.0313413,1.0336152,0.109449744,0.0889656,1.0089028,0.027668737000000002,-0.06580765,1.0031290000000002,0.0074380953,-0.005619272589683533,0.2993326783180237,-0.017457839101552963
