frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,-0.15697673,-0.5040159000000001,-0.17692511,-0.009945913,-0.16364466,0.037497215,-0.08077802,0.25874096,0.07683614,0.061001982999999996,0.29308414,-0.11385107,0.31629115,0.02027447,0.038864027999999995,0.20649257,-0.31428894,-0.19451292,0.25638285,0.9490288,0.26678407,0.17362349,0.7314619000000001,0.35469872,-0.010170801,0.7383779,0.16413818,0.06594245,0.72163707,-0.107546344,0.23952387,0.55996495,-0.23292062,0.26206744,0.78132796,-0.14363098,0.031925123,0.7783528000000001,0.037469983,0.071137555,0.9848713,0.07627968,0.15728934,0.8751254,0.14157057,0.15571332,0.9213566999999999,0.10005573,0.10940276,0.9159554,0.14726016,0.11402113,0.92022455,0.005208023,0.010911161,0.90877694,0.11273027,-0.009888017550110815,0.2759125530719757,-0.018507465720176697
2,-0.15175875,-0.50590414,-0.18282841,0.0026609213000000002,-0.16779992,0.034940004,-0.07993811,0.25459307,0.07897842,0.056543082,0.29348862,-0.11775398,0.3429561,0.06933821,0.047108486,0.22505093,-0.24717703,-0.20385152,0.30515662,0.88767445,0.23166035,0.19866889999999998,0.6762997,0.31638697,-0.013286157,0.72516656,0.1667739,0.064876035,0.71880454,-0.10400301,0.2558799,0.55336106,-0.19125265,0.25659560000000003,0.7795393,-0.10531181,0.0251402,0.7718505999999999,0.042467475,0.059802968,0.974535,0.103273645,0.12479816,0.8542447,0.17302579,0.13455012,0.9043950000000001,0.13863789999999998,0.07789558,0.8963822,0.17190279999999997,0.11743671,0.915998,0.03663499,-0.008649189,0.89842415,0.114487536,-0.011697515845298769,0.2740408480167389,-0.019387781620025638
3,-0.11580180400000001,-0.5526306,-0.18975161,-0.0034220256,-0.17482436,0.012902503999999999,-0.09227377,0.24877948,0.07192132,0.06054499,0.2972189,-0.11895367,0.3686972,0.18616122,0.09237542,0.3465824,-0.21243018,-0.061516702,0.3252698,0.8168597,0.29870507,0.14399526,0.63439095,0.32933283,-0.033533207999999995,0.724575,0.14187349999999999,0.084049985,0.7010392,-0.12149417400000001,0.30708894,0.54682446,-0.16659792,0.34079427,0.77853155,-0.079860985,0.028695246,0.7653996,0.013843938,0.11115996,0.9630771999999999,0.06814463,0.15862486,0.82806766,0.12359729,0.17293087,0.8758126,0.08758300000000001,0.12371988,0.8793525,0.13240555,0.13857022,0.8966451999999999,-0.008693159,0.028682746000000002,0.9043484,0.09379610000000001,-0.01586439087986946,0.2729991674423218,-0.023516174405813217
4,-0.14129251,-0.486529,-0.13549046,0.018105563,-0.16477683,0.08612232,-0.09794015,0.23977019,0.06293732,0.06414733,0.2916606,-0.11142997,0.31120613,0.23638551,0.14258996,0.4185609,-0.09924463,-0.072763465,0.38402322,0.80070966,0.32298058,0.1883915,0.6375779,0.32964283,-0.019693945,0.687284,0.18098378,0.11393879999999999,0.7029316,-0.046719632999999997,0.33922288,0.62537193,0.044432923,0.2972474,0.79347545,0.22069696,0.038299568,0.739929,0.07111147,0.08019832,0.9347544,0.14499661,0.12886491,0.8052732,0.20575802,0.14574589999999998,0.85595167,0.17718637,0.087081835,0.8504898000000001,0.2067424,0.13503145,0.878188,0.07700932,0.0043563353999999995,0.8657521999999999,0.14662665,-0.01689640805125236,0.2657153904438019,-0.024246323853731155
5,-0.027740957000000004,-0.5145635999999999,-0.19276278,0.03732901,-0.16721845,0.04573034,-0.10053175,0.23633838,0.05946614,0.068842925,0.28230184,-0.11058408,0.25565329999999997,0.27872235,0.18836945,0.4065557,-0.11183931,0.18045267,0.36927962,0.60027736,0.41086185,0.12952715,0.52110624,0.36662376,-0.02825461,0.6519138000000001,0.19552709,0.13090724,0.6900465,-0.016456791999999998,0.31986117,0.5637084,0.1056903,0.21939917,0.6413558000000001,0.32095492,0.044852387,0.7171865,0.0952693,0.09853385,0.89361036,0.19873866,0.12253093,0.7510866,0.23936914,0.14912894,0.80252534,0.22224584,0.08731826,0.80100286,0.24462274,0.1530199,0.84161717,0.12722129,0.015354661,0.8377341,0.1814321,-0.01584441214799881,0.25932011008262634,-0.02555897086858749
6,-0.11694494,-0.526359,-0.20555474,0.02914432,-0.17026299,0.0027220594,-0.077216595,0.24150185,0.08484557,0.039806496000000004,0.29347387,-0.12897864,0.21918707,0.42522842,0.093771085,0.47864974,0.10064864,0.1655335,0.36862990000000007,0.6546564,0.24904725,0.1645844,0.52574563,0.33243352,0.02554332,0.6916257,0.1650794,0.081422806,0.6997688,-0.12179902,0.22338232,0.5332855,-0.28776240000000003,0.2732448,0.6810035,-0.09512319,0.06735007,0.7482585,0.027950592000000003,0.16360943,0.9429324,0.066910185,0.21531263,0.8068354,0.112944074,0.2261172,0.8551209999999999,0.07557135,0.18425277,0.8589121999999999,0.12743655,0.17789565,0.8769604999999999,-0.014130495500000001,0.08671524,0.88600445,0.10490008,-0.01870504952967167,0.2674878537654877,-0.02206653356552124
7,0.02984535,-0.5339362,-0.21821539,0.052770755999999995,-0.16097566,-0.0022372259,-0.09079932,0.23594964,0.0746827,0.051182423,0.296302,-0.117538795,0.23426656,0.36448166,0.13329303,0.57926035,0.14032435,0.24760564,0.32436390000000004,0.5889065,0.38035828,0.103311405,0.48016107,0.34828022,0.023688253,0.6764795,0.18084678,0.105225526,0.6735745,-0.10117942,0.11959046,0.44165725,-0.24451277,0.28054515,0.5267065,-0.08746603,0.08800936,0.73248845,0.04837349,0.17798409,0.92976797,0.08794798,0.22807443,0.7976124,0.14590088,0.24109669,0.8444896999999999,0.10721401,0.19499333,0.84964216,0.15493473,0.20126164,0.8597484000000001,0.013245981,0.10007888,0.8732913,0.12255597,-0.0198084469884634,0.26612579822540283,-0.021428048610687256
8,0.27183512,-0.4681791,-0.022434875,0.19985378,-0.06636452,0.11877714,-0.07320464,0.25517508,0.09245163,0.024780728,0.30757168,-0.12923446,0.35186726,0.15576452,-0.012882487,0.5887522,-0.19244073,-0.12900947,0.35589275,0.5396548000000001,0.36166793,0.12172159,0.44867492,0.33534917,0.05751032,0.68064183,0.20669806,0.14371239,0.6949761999999999,-0.08651354,0.16930035,0.44406629999999997,-0.19262078,0.33140862,0.47519648,-0.008663401,0.12782480000000002,0.7484685999999999,0.070947394,0.25676394,0.9329056,0.11567553,0.29598495,0.7861155,0.14150655,0.30492416,0.8368386999999999,0.105387285,0.27555373,0.8406584,0.16552255,0.24470171,0.8729019,0.027581822000000002,0.17926309,0.88274837,0.16627550000000002,-0.024211954325437542,0.28137338161468506,-0.018391415476799008
9,0.5111876000000001,-0.27391148,0.036296267,0.26866868,0.05651958,0.17674653,-0.08194591,0.25006548,0.08836171,0.030856075,0.29055017,-0.13143896,0.34293136,0.095761895,0.017382002,0.6072128000000001,-0.2595367,-0.0022704122,0.36858493,0.5067832999999999,0.30747559999999996,0.12292933,0.43793038,0.31124252,0.055879682,0.6695760999999999,0.18351005,0.15863127,0.66859037,-0.09909288599999999,0.21539156,0.4154045,-0.18893224,0.3643998,0.47504264,0.00026330637000000003,0.13239634,0.72664535,0.051301852,0.26979628,0.90123653,0.095592976,0.29389358,0.7527087,0.13009949,0.31003314,0.8009502,0.09286711,0.2773195,0.8097279000000001,0.15063429999999997,0.25860026,0.8384313,0.01031509,0.18632079999999998,0.8604497,0.14249900000000001,-0.025544919073581696,0.27030783891677856,-0.0215386226773262
10,0.3489408,-0.43338022,-0.1274562,0.21636285,-0.0710973,0.07890255,-0.07947734,0.24546328,0.08960262,0.032444187,0.30396914,-0.12539543,0.33882177,0.16910942,0.05282718,0.6610548,-0.13357653,0.061494227,0.36639914,0.48866149999999997,0.3177192,0.119033076,0.4249615,0.32147420000000004,0.06066288400000001,0.66727847,0.20451395,0.15146267,0.67806536,-0.084372155,0.17825526,0.42964107,-0.20546368,0.3460446,0.4632513,-0.025417909,0.1353458,0.7312776999999999,0.071167886,0.27840206,0.9050440000000001,0.11597226,0.3001119,0.7557461,0.14935303,0.31691602,0.80413365,0.11225609,0.28448373,0.8132385,0.17031522,0.26535820000000004,0.84300125,0.030036407999999997,0.19400276,0.8655298,0.16309939999999998,-0.02351657673716545,0.2747161984443665,-0.01789640635251999
