frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,-0.041629132,-0.62447506,-0.0867942,0.091899306,-0.18407662,0.047330000000000004,-0.02688221,0.26082408,0.10736327,0.01837239,0.27995047,-0.14961225,0.14806223,-0.15615796,-0.159578,-0.038812563,-0.59692526,-0.22952682,0.0050582164,0.14719799,0.3096854,-0.034944825,0.42137020000000003,0.25645685,0.038137372999999995,0.6948340000000001,0.16233635,0.06189272,0.70952606,-0.14824489,0.011325527,0.4454612,-0.2802962,0.07022166,0.19204119,-0.38186657,0.07793872,0.7741826,0.012374638,0.09925414,0.9931940999999999,0.045920182000000004,0.22438379,0.9008208000000001,0.06993930000000001,0.19866152,0.9464991,0.03347497,0.17558955,0.9336074000000001,0.09577292,0.124611914,0.93468344,-0.040440638,0.073642485,0.9070089,0.099402815,-0.004254910163581371,0.27038729190826416,-0.021124489605426792
2,-0.035572447,-0.6322303000000001,-0.07836085,0.09454807,-0.18711993,0.04942389,-0.025426544,0.25745782,0.10760401,0.017446398999999998,0.278364,-0.15004028,0.15080054,-0.15719487,-0.16280064,-0.032110102,-0.60082114,-0.23452333,0.00046645715999999994,0.13684504,0.30111024,-0.031074634,0.41366923,0.2543,0.046126883,0.68741524,0.16481093,0.067634776,0.7049141,-0.14462365,0.014255192,0.44171998,-0.27666008,0.0739998,0.18591067,-0.37239164,0.08552198,0.7670332,0.015723627,0.11083732,0.9845431999999998,0.048265394,0.23429675,0.8899935999999999,0.07113294,0.20916215,0.93594027,0.034841362,0.18668696,0.92385936,0.0974711,0.13397396,0.9252396999999999,-0.037701923,0.08462185,0.89944565,0.10247014,-0.003990072757005692,0.267910897731781,-0.021218135952949524
3,-0.030242268,-0.61324257,-0.08292456,0.11070212,-0.17731163,0.05097353,-0.023239687000000002,0.26198816,0.108113185,0.01260239,0.2818432,-0.15033752,0.15255298,-0.14919896,-0.1681933,-0.03603425,-0.5893191999999999,-0.22373681,0.017724393,0.14119475,0.29783976,-0.021566477,0.41664398,0.25314656,0.04873097,0.6923383000000001,0.16397981,0.064441495,0.71111387,-0.14747947,0.010060275,0.44830470000000006,-0.27994949999999996,0.069458514,0.1956261,-0.38198423,0.08475065,0.7741806999999999,0.013964653999999998,0.10598913,0.99348426,0.04932033,0.2298936,0.90026456,0.0758344,0.20549127,0.94654435,0.03923946,0.18043591,0.9329156999999999,0.10060873,0.13362142,0.93603504,-0.037355058,0.07840579,0.90672946,0.10080203,-0.005318648647516966,0.2719156742095947,-0.02111216634511948
4,-0.02753628,-0.60843295,-0.09228268,0.11134306,-0.17458047,0.043592487,-0.020754653999999997,0.26304445,0.10894726,0.008709617,0.28650990000000004,-0.14956714,0.16370264,-0.13622014,-0.17999995,-0.03053855,-0.57037103,-0.24044153,0.018742768,0.14190333,0.29040784,-0.012992047,0.41921037,0.25375757,0.058236225999999995,0.69504374,0.16695893,0.066702746,0.7146524000000001,-0.14583412,0.011745695,0.45112506,-0.2759263,0.072303005,0.19729887,-0.373689,0.091457106,0.77750355,0.015900703000000002,0.11793509,0.99712336,0.05280329,0.24083565,0.90102625,0.07400776,0.2160064,0.9482045,0.038740523,0.19275366,0.9343220999999999,0.100801475,0.1413141,0.940117,-0.03572086,0.09001282599999999,0.9100101999999999,0.10432033,-0.006022518500685692,0.2747771739959717,-0.020309939980506897
5,-0.021453258,-0.60073256,-0.08912055,0.11942932,-0.17002912,0.050152275999999996,-0.025869437999999998,0.2638987,0.10823858,0.012308476499999998,0.2863779,-0.14926326,0.17256117,-0.13435456,-0.17292781,-0.030521233999999998,-0.5616828,-0.24342495,0.015714705,0.14468913,0.29185432,-0.017912777,0.42099480000000006,0.25251964,0.056971572000000005,0.69549346,0.16609901,0.07651509,0.7126610999999999,-0.14675677,0.020244274,0.4501014,-0.27762637,0.07623445,0.1939727,-0.37119174,0.09616913,0.7763601,0.015583058,0.12044475,0.99582124,0.051009897,0.24218607,0.9006354999999999,0.08099024,0.21941191,0.94727635,0.043701276,0.19232568,0.9339254000000001,0.104304135,0.14959437,0.9379885,-0.035394926,0.08970628,0.90906906,0.10163005,-0.006780480965971947,0.27513831853866577,-0.02051234245300293
6,-0.016071996,-0.5926575,-0.091580726,0.1270698,-0.16494203,0.046617337,-0.022301525,0.2651059,0.10906975,0.007363225300000001,0.28927383,-0.14901660000000003,0.17547952,-0.12508526,-0.18181019,-0.02380497,-0.55297923,-0.24183656,0.01861309,0.14507504,0.29064956,-0.007932733,0.4220022,0.25439888,0.069141075,0.69535744,0.16777258,0.081198215,0.7143448,-0.14603291,0.023695359,0.4529657999999999,-0.27766090000000004,0.08033847,0.19872458,-0.37430748,0.10537984,0.7772083000000001,0.016380172,0.13217336,0.9969369,0.052421167000000005,0.25486857,0.90119165,0.07640853,0.23051113,0.9480980999999999,0.040406577,0.20616281,0.93447506,0.10212413,0.15716511,0.9394771999999999,-0.035655636,0.103282414,0.9098618,0.10407686,-0.007469149772077799,0.27718985080718994,-0.01997342705726624
7,-0.017374828000000002,-0.59059817,-0.08633254,0.124049924,-0.16285737,0.048774067000000004,-0.02627369,0.26687053,0.10821135,0.011304952,0.28864140000000005,-0.14830017,0.17731963,-0.12624425,-0.17077082,-0.019643413000000002,-0.5521194,-0.24138224,0.010582271,0.15151253,0.28485352,-0.015213343,0.4278884,0.24921003,0.0670418,0.69909984,0.164186,0.088269524,0.7127805,-0.14936773,0.027882915,0.45041922,-0.27582866,0.08207642,0.19234927,-0.36105290000000007,0.10823462,0.7780603,0.012748358000000001,0.13046959,0.9977511999999998,0.04468313,0.25212812,0.9045731,0.08112130000000001,0.23019314,0.9503635,0.04216116,0.20078573,0.9374938,0.10179277,0.16381463,0.93895125,-0.03999194,0.09860532,0.9111855,0.09540069999999999,-0.0074843689799308786,0.2777559757232666,-0.020044408738613132
8,0.001003328,-0.57934636,-0.07720198,0.14900735,-0.15323012,0.053097315,-0.020888526,0.26810676,0.10934591,0.0033500788,0.28896198,-0.1494136,0.18040071,-0.11930279,-0.18166387,-0.007619191,-0.55237514,-0.22619751,0.025388839,0.148725,0.28554416,0.00094814226,0.42535959999999995,0.24898164,0.08243397,0.6961335999999999,0.1605983,0.09329182,0.71086323,-0.15411209,0.03251591,0.44930685,-0.28291148,0.08962712,0.1939309,-0.37494,0.11926742,0.77528864,0.008008941,0.14686336,0.9948120999999999,0.041744616,0.26672766,0.8981505999999999,0.07442822,0.24528098,0.9450525,0.036621027,0.21665251,0.93196213,0.096593626,0.17708895,0.93659425,-0.04460525,0.11379600000000001,0.90833116,0.09175917,-0.008769223466515541,0.2785343527793884,-0.02003384381532669
9,-0.004527611,-0.56512296,-0.0884593,0.15337655,-0.14863761,0.05109212,-0.02471939,0.26793194,0.10912648,0.0055088773,0.29217994,-0.1483921,0.19774812,-0.10807273,-0.1754567,-0.00715237,-0.5279615,-0.23403179999999998,0.028010344,0.14349033,0.27345714,0.0045294053999999995,0.42091274,0.24967870000000003,0.0878343,0.69279826,0.1684979,0.100750715,0.71158653,-0.14689091,0.039689824,0.45125709999999997,-0.27682117,0.09536731,0.19566086,-0.36756685,0.12650064,0.77440584,0.015953906,0.15823802,0.9945283000000001,0.048328456,0.28087038,0.89800054,0.06896055,0.25524732,0.94436085,0.032993693,0.23360017,0.93225396,0.09608586,0.17854124,0.93498623,-0.039683145,0.1304577,0.9085540999999999,0.10348719,-0.009605255909264088,0.2800559401512146,-0.01963280886411667
10,0.0076692444,-0.5496754,-0.08290819,0.16757149,-0.13593870000000002,0.046710065999999995,-0.020156998,0.272489,0.11005639999999998,-0.00219539,0.29536447,-0.14799091,0.20876788,-0.08944278,-0.18224646,0.0067698164,-0.5071305,-0.21981697,0.042300995,0.15390807,0.27078298,0.019478966,0.43003806,0.24782053,0.10346437,0.6984235,0.16135642,0.10757714,0.7130236999999999,-0.15585923,0.04381029,0.45260559999999994,-0.28156626,0.1011947,0.19691162,-0.36706042,0.13893637,0.7775033,0.006231766,0.17422928,0.99776965,0.03627912,0.29632159999999996,0.90003693,0.05560036,0.27048099999999997,0.9464461,0.019757188999999998,0.24956769,0.9347370999999999,0.083206624,0.19258419,0.9376154000000001,-0.052332368,0.14608066,0.911919,0.0923533,-0.011176194064319134,0.28392672538757324,-0.01896725594997406
