frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,-0.04789978,-0.52235687,0.04450952,0.08694312,-0.12995055,-0.010332399,0.0721302,0.28899837,0.07066058,-0.077950165,0.2870518,-0.10523896,0.013800042,-0.12182149,-0.11783446,0.027505461000000002,-0.5211501000000001,0.009526271999999999,0.37584470000000003,0.71241033,0.48573872,0.18130864,0.6839854000000001,0.33012158,0.059062853,0.7856318,0.11504869,-0.092365995,0.77276933,-0.12281193,-0.19746241,0.61575603,-0.31372976,-0.2520757,0.60407823,-0.5572633,0.0030938159999999997,0.8303440000000001,-0.017303482,0.04269534,1.0432568000000002,-0.044319548,0.13606627,0.9399764000000002,-0.11751083,0.08951796599999999,0.9822271999999999,-0.122956574,0.12877249999999998,0.98089325,-0.06907887,-0.011983767,0.9717742,-0.09955039,0.07655247,0.9684780999999999,0.024017242999999997,-0.0029099807143211365,0.2880250811576843,-0.017289187759160995
2,0.036469586,-0.45213714,0.13138385,0.14977822,-0.108278416,-0.058047496,0.094528005,0.29166833,0.042916715,-0.10690673,0.29154488,-0.07262532,-0.010691919,-0.091079175,-0.19807726,0.0038667894,-0.41123676,0.05622540400000001,0.61303663,0.7984462,0.13436219,0.37726509999999996,0.72443753,0.15787688,0.1355703,0.78072524,0.06081707,-0.11529567,0.7801496,-0.06819409,-0.34307402,0.6580875,-0.14031588,-0.53787196,0.65215737,-0.2931364,0.023384659,0.829283,-0.024424493,0.048146624000000006,1.0441073,-0.05612497,0.09602832,0.9466218000000001,-0.1689911,0.05269427,0.9877398999999999,-0.15023842,0.11227357,0.9853398999999999,-0.1209091,-0.025827883,0.97364914,-0.08298124400000001,0.11066057,0.9675766,-0.014583934,-0.006189361214637756,0.291606605052948,-0.014854300767183304
3,0.044326792999999996,-0.42193398,0.11319607,0.1833082,-0.09082777,-0.073617116,0.086518474,0.2891637,0.05615213,-0.10156919,0.2851789,-0.083698645,0.025328137,-0.08782515,-0.2024945,0.019564923,-0.40624815,0.05262263,0.6294494,0.6921324000000001,0.14627816,0.38090104,0.6833085,0.15164927,0.149133,0.7604243,0.045291345999999996,-0.0879076,0.7703581,-0.10845363,-0.31619322,0.66653454,-0.2027745,-0.50382966,0.6691645,-0.36351722,0.04890327,0.81218344,-0.049878295999999996,0.09943334,1.0210245,-0.070736155,0.16193792,0.9204296999999999,-0.17275979,0.1207215,0.9660244,-0.16394216,0.17047702,0.95613635,-0.121277064,0.027173746000000002,0.96032906,-0.118057325,0.14074571,0.9380818999999999,-0.020550099999999998,-0.007525358349084855,0.28717130422592163,-0.013773256912827492
4,-0.2020981,-0.37872016,-0.0738158,0.08717323,-0.12128342,0.02609863,-0.011598296999999999,0.28112543,0.10105096,-0.0009440167999999999,0.29384570000000004,-0.12842177,0.15492999999999998,-0.07727217,-0.07607092,0.007063845,-0.44547492,0.0018668410000000002,0.06296639,0.65508676,0.63194376,-0.009070005,0.6651156,0.39830828,0.012550441,0.76546633,0.15689006,0.05253918,0.77483666,-0.12409316,0.08946964,0.65958655,-0.35914806,0.21791877,0.68013334,-0.5644993,0.054668855,0.81882334,0.023357332,0.08815151,1.0295324000000001,0.050081376,0.21430185,0.9366056,0.050409145999999995,0.18101072,0.97955596,0.019105949,0.17316584,0.9707514000000002,0.08440409,0.09243683,0.96647286,-0.03427581,0.073590614,0.9471503000000001,0.11480035,-0.006271156948059797,0.2874855697154999,-0.013685405254364014
5,-0.07221652,-0.34951627,0.19159156,0.09491402,-0.12203759,-0.08477078,0.10126217,0.2786258,0.035758484,-0.10934605,0.29534376,-0.060288272999999996,-0.010678113000000001,-0.049593735,-0.2375179,0.03493417,-0.41793013,-0.08666473599999999,0.65790504,0.7226852,-0.12154777,0.44116703,0.6905023,-0.010378703000000001,0.18616718,0.75304425,0.013169916,-0.08746806,0.7666153,-0.053542998,-0.32984109999999994,0.6563934,-0.06501416,-0.5541628000000001,0.6817661,-0.1523902,0.060863152000000004,0.8107864,-0.036077395,0.09371687,1.025723,-0.048369076,0.13984545,0.93715453,-0.16847436,0.098659925,0.9792371,-0.14815985,0.15657811,0.9698498,-0.11721223,0.01696214,0.96422195,-0.08473609,0.1485815,0.94303066,-0.014470858500000001,-0.004041939973831178,0.28698477149009705,-0.01226489432156086
6,0.107509874,-0.3014384,0.21731365,0.106038116,-0.11742291,-0.13913026,0.113933034,0.28586152,-0.0056702783,-0.12126874,0.29811502,-0.017513683000000002,-0.13117261,-0.058745343,-0.22120429999999996,-0.028162307999999997,-0.38769183,-0.0012667642,0.6433840000000001,0.7684115,-0.23689777,0.44917122,0.6955481,-0.09725143,0.19363579,0.75638914,-0.029296719,-0.09931603,0.7712103,-0.019589368,-0.3250507,0.62674206,0.038847335,-0.5618489999999999,0.6291173000000001,-0.02900464,0.055709444000000004,0.81960404,-0.04441278,0.08956699,1.038873,-0.06323984,0.10924159,0.94971454,-0.19091655,0.07358394,0.9925852,-0.1621288,0.13664407,0.98217064,-0.14325376,0.0050737113,0.97804487,-0.08320604,0.14914383,0.9539354,-0.040060155,-0.0036678537726402283,0.2919882535934448,-0.01159198023378849
7,-0.045209356,-0.39502895,0.23586465,0.08244255,-0.13284583,-0.04216245,0.106809616,0.28102738,0.020136096000000003,-0.11157074,0.29520848,-0.053604513,-0.07072293,-0.095654115,-0.17381321,-0.06985237,-0.43017572,0.057158935999999994,0.6218585999999999,0.657713,-0.22458765,0.43136647,0.64406586,-0.06696387,0.19237658,0.748067,-0.0032656416,-0.09364457400000001,0.76746583,-0.043437622,-0.32910746,0.6339281,-0.044299833,-0.5545424,0.6409335999999999,-0.13684057,0.058642945999999994,0.8148285,-0.036152825,0.08508165,1.0339929,-0.043442506,0.11327298,0.95039356,-0.17261581,0.07460567,0.99045175,-0.14401776,0.137372,0.9825773000000001,-0.12379315,0.005762413,0.97019124,-0.06811876,0.1476324,0.95236456,-0.021715496,-0.0023805610835552216,0.2881179451942444,-0.01673420891165733
8,0.19154698,-0.3049139,0.22125820000000004,0.10501669999999999,-0.11852868,-0.12625378,0.113171935,0.2907362,-0.019051407,-0.11904005,0.30480975,-0.008258435,-0.18056792,-0.069247,-0.17206448,-0.1179432,-0.34995997,0.11871342,0.6516301,0.7198897,-0.17764616,0.4429612,0.65858173,-0.056469142,0.19454469,0.76361245,-0.00768185,-0.10636056,0.7783865,0.00904724,-0.3229273,0.6129259,0.049346138,-0.5439206,0.60649514,-0.059331655999999997,0.04888763,0.8338523000000001,-0.015478976,0.0603972,1.0600377,-0.021199238,0.06345042,0.9804609000000001,-0.15646496,0.02992448,1.017044,-0.11722547,0.09641552,1.0139700999999999,-0.11250878,-0.018197201,0.98966104,-0.02774912,0.13420701,0.9816401,-0.015832758,-0.0029340572655200963,0.29777297377586365,-0.0136549212038517
9,0.17376271,-0.35464978,0.13944606,0.08043380000000001,-0.10971613,-0.17194739,0.11391975,0.28929117,-0.028093206000000003,-0.11799062,0.3029065,0.0031513279999999997,-0.19620386,-0.06667946,-0.17011091,-0.11679223,-0.35364026,0.11500302,0.6295632,0.7138538000000001,-0.20483656,0.43616712,0.64142,-0.06597163,0.19148304,0.7587375,-0.011839136,-0.10992528,0.77187765,0.025895268,-0.32348424,0.6047826999999999,0.08522736,-0.54612505,0.6128109,-0.020641931999999998,0.043223314000000006,0.8289719000000001,-0.009495968,0.050536733,1.0552888,-0.015752802,0.04362741,0.97592425,-0.15088900000000002,0.012879386999999999,1.0118532,-0.10899851,0.07959288,1.0097526,-0.10982942,-0.02736567,0.98384583,-0.01593551,0.12562963,0.9780351,-0.016678471,-0.002035435289144516,0.2960988283157349,-0.012470939196646214
10,0.11248709,-0.38933438,0.15042460000000002,0.05937057,-0.118626,-0.15743907,0.115351304,0.29033744,-0.02522843,-0.119532734,0.30328459999999996,0.00073035597,-0.17129968,-0.058613442,-0.20761067,-0.08088082,-0.36614013,0.05732362,0.6187471,0.6932586,-0.20404553,0.42818046,0.6268763,-0.055505822999999996,0.18836562,0.7635335,-0.010551351,-0.11508307,0.77350694,0.02766001,-0.32025725,0.59473526,0.09458222,-0.55237806,0.60603064,0.0060446113,0.03688183,0.8334659,-0.010460798,0.037903115,1.0607766,-0.023439322000000002,0.025872732000000002,0.9777625,-0.15670966,-0.0037534497999999997,1.0137843,-0.11348152,0.06308909,1.0136212,-0.11817357,-0.03798515,0.9868686,-0.017556204,0.115647994,0.98524714,-0.026816628999999998,-0.0020907148718833928,0.2968110144138336,-0.012249036692082882
