frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
11,0.15164272,-0.63589543,-0.05785024,0.0858283,-0.17652495,0.019192861000000002,-0.021897557999999998,0.25871918,0.105393566,0.02597667,0.280969,-0.14446747,-0.05290898,-0.16320471,-0.14382187,-0.24435943,-0.59525836,-0.20076615,0.055910416,0.19071165,0.26869628,-0.08320102,0.42934802,0.24191039999999997,-0.07592887,0.71124446,0.15324107,-0.0072868504,0.71882355,-0.15040375,0.05749630000000001,0.44226736,-0.23380867,0.25193778,0.25487602,-0.19088972,-0.03444201,0.7919861999999999,0.006881005999999999,-0.05655272,1.0125448000000001,0.03359886,0.051583957,0.9316844000000001,0.11457873,0.041495677,0.9761584000000001,0.069635294,-0.006610314399999999,0.95826703,0.113791995,0.012974278999999998,0.96001196,-0.031233255,-0.093625486,0.92283154,0.0682935,0.002039556391537189,0.26984408497810364,-0.019536953419446945
12,0.15201852,-0.6341715,-0.050625004,0.08638742,-0.1750557,0.023046816,-0.02306218,0.26002222,0.10508548,0.026814545,0.28045627,-0.14428201,-0.052195277000000005,-0.16307156,-0.14122719,-0.24343419,-0.5944878,-0.19655749,0.056133162,0.19386335,0.26764446,-0.08272187,0.43216294,0.24011820000000003,-0.07569609599999999,0.713106,0.14994228,-0.005054800999999999,0.71884716,-0.15329362,0.05805065,0.44175962,-0.23486420000000002,0.24857512,0.2517624,-0.18805797,-0.032986887,0.7927991999999999,0.0035065087,-0.054600656,1.0133982,0.028906295,0.052101478,0.9325533000000001,0.11176226,0.04279422,0.97684944,0.06647603,-0.0060044059999999995,0.9592806,0.10999212,0.015705781000000002,0.96039385,-0.034789134,-0.09247429,0.92389554,0.06340857,0.001876181922852993,0.2702392339706421,-0.01959826797246933
13,0.15416981,-0.66037387,-0.02294644,0.091514096,-0.18597493,0.04319708,-0.031123344,0.25752294,0.10476879,0.033924628,0.27272323,-0.1469975,-0.025071122,-0.18268964,-0.14488810000000002,-0.21477698,-0.6288847,-0.20890784,0.06328004,0.18766476,0.28440768,-0.085772775,0.42389259999999995,0.23759831,-0.07642576,0.7063745,0.135488,0.0017700475,0.7066975000000001,-0.16651028,0.041602455,0.42254135,-0.2608226,0.19307629999999998,0.18738995,-0.25340468,-0.027126025,0.7822932,-0.010610853,-0.03988686,1.0031526,0.016082527,0.06385508,0.9175296000000001,0.097846456,0.056311063,0.96246815,0.052927665,0.00696835,0.9468415000000001,0.09677992,0.027598586,0.9476113000000002,-0.04802859599999999,-0.081115015,0.91532755,0.050557718,0.0014006420969963074,0.26512306928634644,-0.021114353090524673
14,0.12213548,-0.66723996,-0.024242785,0.10260601,-0.18554994,0.054082643,-0.037049644,0.25893575,0.10298037,0.037700093999999996,0.26648879999999997,-0.14790538,0.024087187000000003,-0.19602057,-0.12672111,-0.15536435,-0.65114665,-0.19939844,0.021843748,0.17760222,0.30186364,-0.10357657,0.42212713,0.22575387,-0.08472644,0.70297223,0.11735904,-0.003993231,0.6981725999999999,-0.18345627,0.010295967,0.41220987,-0.2820895,0.12951400000000002,0.15767129,-0.30292040000000003,-0.03104598,0.77619666,-0.029529396,-0.037481632,0.99833876,-0.009651775500000001,0.06867237,0.91355026,0.06982139999999999,0.059535313,0.95672035,0.023512036,0.012450073999999998,0.9444051,0.0706543,0.024523798,0.9384049999999999,-0.07450159,-0.07909632,0.9132,0.031202092999999997,0.000325225293636322,0.2627122700214386,-0.022462505847215646
15,-0.1554936,-0.54283637,-0.07270241,0.10729135599999999,-0.17254385,0.04034345,-0.026526064,0.27048758,0.1061635,0.016416986,0.28423899999999996,-0.14792389,0.1304118,-0.14938863,-0.12985162,0.09894347,-0.6205499,-0.17116234,0.091414124,0.22193293,0.28052157,-0.042848215,0.46334893,0.24869257,-0.0374121,0.7346566999999999,0.13443801,-0.021540876,0.72766656,-0.17877914,-0.03967689,0.45118739999999996,-0.28433925,0.09023209,0.21229835,-0.3232983,-0.012844468000000001,0.8053024999999999,-0.020002577,-0.013058268,1.027219,0.0154085895,0.09536553,0.9338848,0.08184029,0.08458999,0.98186016,0.04039058,0.038699612,0.96448016,0.087093845,0.04691884,0.9744021999999999,-0.059743665,-0.05516029,0.93708456,0.04804361,-0.005054539069533348,0.27736330032348633,-0.020880192518234253
16,-0.019902563,-0.6270361999999999,-0.10049664,0.09384391,-0.18181026,0.03250458,-0.029103825,0.26215822,0.10631389999999999,0.017573105,0.27945559999999997,-0.14979483,0.22174235,-0.13173182,-0.1306066,-0.04676257,-0.5191912999999999,-0.2082542,0.063356884,0.21054001,0.37044334,-0.04648325,0.45260614,0.28151750000000003,-0.028258521,0.71659946,0.14302632,-0.0143230315,0.71722,-0.16759768,-0.056529287000000004,0.45750722,-0.30823582,0.043091174,0.22234416,-0.41525707,0.0008037817,0.78717995,-0.009573768,0.026778152000000003,1.0077724000000001,0.021418508,0.13333657,0.9047816999999999,0.07296114,0.12129208400000001,0.95216846,0.03239672,0.08239824,0.9417337,0.08644351,0.066912845,0.9469518,-0.05812018,-0.018842038000000002,0.92440337,0.06455927,-0.0057653598487377175,0.2708069086074829,-0.021740466356277462
17,-0.039229706,-0.5805357,-0.13214806,0.08472538,-0.17168865,0.04388917,-0.05791519,0.2596729,0.09529263,0.04431015,0.28465608,-0.13768998,0.2508228,-0.110634014,-0.06334363,-0.05056271,-0.40167508,-0.24492623,-0.08809705,0.27754090000000003,0.42572424,-0.14852023,0.50224835,0.2873996,-0.061546892,0.73367995,0.13725692,-0.0036780788000000003,0.73915607,-0.15398023,-0.08079058,0.549665,-0.35655862,0.04735023,0.4008935,-0.5358486,-0.0035520521999999996,0.79564786,-0.002453979,0.0153713,1.0091286,0.017694698999999998,0.12495269,0.9175082,0.0840949,0.11239978,0.960621,0.039158136,0.07111706599999999,0.9519597,0.09141799,0.06436847,0.9449530999999999,-0.05295057,-0.027754312000000003,0.9263177,0.06585500400000001,-0.0068025197833776465,0.2721644937992096,-0.02119867503643036
18,-0.03503039,-0.5961255,-0.053530086,0.13452706,-0.17264523,0.08059327,-0.040696353,0.25908884,0.10190526400000001,0.02322045,0.26994833,-0.15099110000000002,0.28904477,-0.09736257,-0.07100782,-0.015096507,-0.44899136,-0.13312267,0.025163492000000003,0.16961868,0.310336,-0.06755239,0.42375475,0.24246457,-0.03218507,0.69702935,0.13310039999999998,-0.00041627605000000005,0.702264,-0.1738501,-0.050544266,0.44418412,-0.3098517,0.062317263,0.20902464,-0.39686123,0.00637569,0.770046,-0.01645317,0.028678052000000002,0.98933023,0.004623512,0.13459991,0.8917023999999999,0.0645101,0.12322001,0.93619436,0.021137878,0.08352522,0.9288315999999999,0.074907914,0.07105595599999999,0.9246088,-0.06876673,-0.016171489,0.90905887,0.052363522,-0.008737951517105103,0.2645185887813568,-0.0245429165661335
19,-0.030068005,-0.6536031,-0.04214969599999999,0.09231109,-0.19503751,0.04434435,-0.01732183,0.25335267,0.10746302,-0.0034353384,0.26994070000000003,-0.15394023,0.36990786,0.027230864,-0.12780683,0.05566024,-0.30454272,-0.09121992400000001,0.113979496,0.15519272,0.29562843,-0.0064859353000000005,0.40528542,0.25483498,-0.0039689597,0.68285847,0.14653245,-0.029028187999999996,0.6955343,-0.1595282,-0.08000685,0.43368092,-0.28948566,0.05401672,0.21350758,-0.3888478,0.0057849246,0.7591960999999999,-0.004618736,0.04929356,0.9758464,0.019331668,0.15450147,0.8654038000000001,0.048183218,0.13858736,0.91302514,0.010743678000000001,0.111755446,0.90618503,0.07198411,0.06636987,0.9128335999999999,-0.063662894,0.008404113000000001,0.89757526,0.07297084,-0.010378584265708923,0.2616466879844665,-0.02323860675096512
20,-0.07395697,-0.660564,-0.09769027,0.022598652,-0.20391083,0.021769937000000003,-0.046082146,0.24811524,0.10081369999999999,0.02768613,0.27104333,-0.14908384,0.38972947,0.05061841,-0.03359732,0.037204508,-0.22718200000000002,-0.07612275,0.025708973,0.14886275,0.31300807,-0.07210193599999999,0.40473086,0.25502759999999997,-0.032832477,0.6797586999999999,0.14941895,0.00576998,0.6959989999999999,-0.15379820000000002,-0.049356326,0.4477923,-0.30494452,0.06697410000000001,0.21517795,-0.3961408,0.010368536999999999,0.7556424,0.004940235,0.043051276,0.9701097,0.034632985,0.13804169,0.8633190999999999,0.09529459,0.13245805,0.9100895,0.053907655,0.08901624400000001,0.9031024999999999,0.10463319,0.08560099,0.90655684,-0.038341712,-0.009575921999999999,0.8915155,0.07543974,-0.009198008105158806,0.2595793008804321,-0.02413506805896759
