frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
0,0.3441263,-0.46758437,0.13581099,0.1448687,-0.09333825,0.1104671,-0.05157368,0.2716914,0.093263656,0.04596397,0.28669274,-0.12806895,-0.050245684,-0.12244652,-0.14557979,-0.22265655,-0.51648515,-0.21959284,0.29370838,0.68720347,0.37074086,0.05471575,0.6046676,0.37395445,-0.056192853,0.7418526,0.16156417,0.04323067,0.75574964,-0.120298296,0.1392031,0.56887,-0.30206108,0.26939085,0.6514685,-0.11699725,-0.0062864944,0.80684596,0.030435361,-0.043782722,1.0166168,0.039375823,0.0133138,0.94339645,0.16526106,0.024098374,0.98724544,0.12061602,-0.037579022,0.96441543,0.1340149,0.05365285,0.97100985,0.018995708,-0.08629692,0.9245692,0.05186483,-0.0028048548847436905,0.27919209003448486,-0.01740264892578125
