frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
0,-0.07487683,-0.5147237,-0.33957934,-0.15371545,-0.1414966,-0.14588583,-0.06130303,0.25384882,-0.12175615,0.062179722,0.2247597,0.089708894,-0.18463586,-0.09464255,0.09064789,-0.17460506,-0.5028623,-0.041482095,-0.7514531,0.45700076,-0.030205091,-0.5019358,0.46285856,-0.08765579,-0.25755948,0.5550229,-0.07218301,-0.18146554,0.64425963,0.13429138,-0.3818648,0.712241,0.27565402,-0.61336625,0.8092539,0.23825236,-0.23183367,0.6269363,0.024165351,-0.33541775,0.78974134,-0.008531442,-0.41049552,0.6606393,0.020237975,-0.3996809,0.71513486,0.04106491,-0.39353746,0.6989996,-0.022074588,-0.3110357,0.74785984,0.080288984,-0.29927662,0.71472657,-0.057663463,0.0004383455961942673,0.23930425941944122,-0.016023628413677216
