frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
0,0.23502089,-0.41069973,0.2228299,0.04083664,-0.16313241,-0.05092527,0.109412074,0.256849,-0.04870885,-0.114835486,0.28374064,0.0088007115,-0.18030445,-0.09919181,-0.15580311,-0.09201241,-0.41532642,0.10123428,0.32584587,0.74289083,-0.41776794,0.3535121,0.56799805,-0.24560165,0.23523039,0.68056166,-0.04569413,0.01802768,0.7895059,0.0003213156,-0.14859045,0.93735474,-0.13145143,-0.12010566,1.1519511,-0.25497928,0.13918725,0.7689233,-0.022079341,0.21789056,0.9451322,0.0016969396,0.14571728,0.9289559,-0.13711318,0.14295311,0.9551735,-0.08082794,0.20019396,0.9335933,-0.106868625,0.1219529,0.90778446,0.008993886,0.24945503,0.8590156,-0.048602495,-0.0027117058634757996,0.27029481530189514,-0.019954068586230278
