frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
0,0.48348594,-0.43346494,0.26313555,0.23414598,-0.06411995,0.15736692,-0.01506793,0.27539504,0.10486703,0.0059581185,0.28914756,-0.14822857,-0.17271584,-0.081884645,-0.24800321,-0.6478652,-0.09778996,-0.29245824,-0.1446499,0.37355286,0.29458556,-0.30659524,0.55398643,0.17601562,-0.10285154,0.75646394,0.1321521,0.04631098,0.7492694,-0.14045464,0.13864295,0.49420905,-0.25190157,0.33476856,0.4598268,-0.071350805,-0.0012089256,0.8104125,0.010855545,0.055130813,1.014929,0.061513487,0.14321984,0.892605,0.11458307,0.1403818,0.9427496,0.07557377,0.09778496,0.9365227,0.12798667,0.09088226,0.94906026,-0.01809492,-0.0054114163,0.936305,0.10068126,-0.00455490592867136,0.28227129578590393,-0.021680768579244614
