frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
0,0.14394969,-0.21499017,-0.24055237,-0.18554787,-0.14342478,0.0069868015,-0.069722936,0.2737593,-0.12195437,0.06109808,0.28378072,0.08809445,-0.09309017,-0.1336518,0.15661217,0.27059233,-0.20515037,-0.046428293,-0.23942706,0.35773265,-0.22697015,-0.046872832,0.5228939,-0.2914213,0.04833106,0.74670315,-0.23245521,0.14631622,0.7943036,-0.0024607796,0.17111771,0.74384356,0.2590991,0.16456376,0.7387126,0.5213072,0.08988402,0.8178717,-0.119750515,0.112955935,1.0237997,-0.15189771,0.012082092,0.9811715,-0.03373122,0.069886886,1.0037987,-0.048280157,0.017893575,1.0075012,-0.09112861,0.14967026,0.94946903,-0.089061745,0.03643408,0.9545149,-0.18593462,-0.004312427714467049,0.2787700295448303,-0.016929958015680313
